Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple
b'celkon',b'Celkon C6 Star',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c6-star.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'-',b'-',b'Dual SIM',b'TFT',"b'2.4 inches, 17.8 cm2'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB'",,b'1.3 MP',b'Yes',,,b'Yes',b'No',b'Flashlight',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1100 mAh battery',,,,,,b'No',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C44 Duos',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c44-duos.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'-',b'-',b'Dual SIM',b'TFT',"b'2.4 inches, 17.8 cm2'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'Audio/video player',"b'Gold/Black, Gold/Red'",,,,,,,,,,b'Removable Li-Ion 2200 mAh battery',,,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'Yes',b'Yes',b'No',b'0.63 W/kg (head) \xc2\xa0 \xc2\xa0 0.57 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C366',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c366.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'-',b'-',b'Dual SIM',b'TFT',"b'1.8 inches, 10.2 cm2'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 8 GB'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'Audio/video player',"b'Black/Red, Black/Blue, White/Red'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'Yes',b'Yes',b'No',b'0.52 W/kg (head) \xc2\xa0 \xc2\xa0 0.61 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C619',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c619.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'112 x 47 x 15.8 mm (4.41 x 1.85 x 0.62 in)',b'-',b'Dual SIM',b'TFT',"b'1.8 inches, 10.2 cm2 (~19.4% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 8 GB'",,b'VGA',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'Audio/video player',"b'Black/Red, Black/White'",,,,,,,,,,b'Removable Li-Ion 1800 mAh battery',,,,,,b'No',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.52 W/kg (head) \xc2\xa0 \xc2\xa0 0.63 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C51',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c51.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'-',b'-',b'Dual SIM',b'TFT',"b'2.4 inches, 17.8 cm2'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'Audio/video player',"b'Brown, Champagne, Black'",,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,,,b'No',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',,,,,,,,,,,,,,,,
b'celkon',b'Celkon C340',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c340.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'-',b'-',b'Dual SIM',b'TFT',"b'1.8 inches, 10.2 cm2'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 16 GB'",,b'Yes',b'Yes',,,b'Yes',b'No',b'Flashlight',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'1.30 W/kg (head) \xc2\xa0 \xc2\xa0 0.53 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C348+',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c348-plus.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'-',b'-',b'Dual SIM',b'TFT',"b'1.8 inches, 10.2 cm2'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 8 GB'",,b'Yes',b'Yes',,,b'Yes',b'No',b'Flashlight',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,,,b'No',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.65 W/kg (head)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C349+',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c349-plus.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'111.5 x 47 x 14.5 mm (4.39 x 1.85 x 0.57 in)',b'-',b'Dual SIM',b'TFT',"b'1.8 inches, 10.2 cm2 (~19.5% screen-to-body ratio)'",b'128 x 160 pixels (~114 ppi density)',,"b'microSD, up to 8 GB'",,b'Yes',b'Yes',,,b'Yes',b'No',b'Flashlight',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1000 mAh battery',,,,,,b'No',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.90 W/kg (head) \xc2\xa0 \xc2\xa0 0.74 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C779',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c779.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'-',b'-',b'Dual SIM',b'TFT',"b'2.4 inches, 17.8 cm2'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 16 GB'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1800 mAh battery',,,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.45 W/kg (head) \xc2\xa0 \xc2\xa0 0.52 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C66+',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c66-plus.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'116.9 x 49 x 10.5 mm (4.60 x 1.93 x 0.41 in)',b'90 g (3.17 oz)',b'Dual SIM',b'TFT',"b'2.4 inches, 17.8 cm2 (~31.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB'",,b'Yes',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 1500 mAh battery',,,,,,b'No',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.57 W/kg (head) \xc2\xa0 \xc2\xa0 0.47 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C44+',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c44-plus.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'-',b'-',b'Dual SIM',b'TFT',"b'2.4 inches, 17.8 cm2'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'Flashlight',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'No',b'Black',,,,,,,,,,b'Removable Li-Ion 2000 mAh battery',,,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.59 W/kg (head) \xc2\xa0 \xc2\xa0 0.68 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A64',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a64.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'124 x 65 x 10.5 mm (4.88 x 2.56 x 0.41 in)',b'125.6 (4.41 oz)',b'Dual SIM',b'TFT capacitive touchscreen',"b'4.0 inches, 47.6 cm2 (~59.1% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~144 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB'","b'512 MB, 256 MB RAM'",b'2 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Li-Ion 1400 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.0',b'Yes',b'FM radio',b'microUSB',b'Accelerometer',,"b'White, Black'",,,b'Dual-core 1.2 GHz',,,b'LED flash',,,,,,,,b'Up to 150 h',b'Up to 8 h 20 min',b'Yes',b'Yes',,,,,,,,b'0.42 W/kg (head) \xc2\xa0 \xc2\xa0 0.55 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A66',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a66.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'136 x 67.2 x 11 mm (5.35 x 2.65 x 0.43 in)',b'98 g (3.46 oz)',b'Dual SIM',b'TFT capacitive touchscreen',"b'4.5 inches, 55.8 cm2 (~61.1% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 4.1.2 (Jelly Bean)',"b'microSD, up to 32 GB'","b'4 GB, 512 MB RAM'",b'3.15 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Li-Ion 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.0',b'Yes',b'FM radio',b'microUSB',"b'Accelerometer, proximity'",,"b'White, Black'",,,b'Dual-core 1.2 GHz',,,b'LED flash',,,,,,,,b'Up to 160 h',b'Up to 5 h',b'Yes',b'Yes',,,,,,,,b'0.38 W/kg (head) \xc2\xa0 \xc2\xa0 0.47 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A9 Dual',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a9-dual.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'120.5 x 63.9 x 10.6 mm (4.74 x 2.52 x 0.42 in)',b'116 g (4.09 oz)',b'Dual SIM',b'TFT capacitive touchscreen',"b'3.5 inches, 36.5 cm2 (~47.4% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB'","b'512 MB, 256 MB RAM'",b'2 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Li-Ion 1350 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.0',b'Yes',b'FM radio',b'microUSB 2.0',b'Accelerometer',,"b'White, Black'",,,b'Dual-core 1.0 GHz',,,,,,,,,,,b'Up to 240 h',b'Up to 3 h 20 min',b'Yes',b'Yes',,,,,,,,b'0.61 W/kg (head) \xc2\xa0 \xc2\xa0 0.69 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A 107+',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a107-plus.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'148 x 77 x 9.6 mm (5.83 x 3.03 x 0.38 in)',b'-',b'Dual SIM',b'TFT capacitive touchscreen',"b'5.0 inches, 71.2 cm2 (~62.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~187 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB'","b'4 GB, 512 MB RAM'",b'8 MP',b'Yes',b'1.3 MP',b'',b'Yes',b'Yes',b'Li-Ion 2100 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.0',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'White',,,b'Dual-core 1.0 GHz',,,,,,,,,,,b'Up to 350 h',b'Up to 7 h',b'Yes',b'Yes',,,,,,,,b'0.67 W/kg (head) \xc2\xa0 \xc2\xa0 0.60 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C4040',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c4040.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'101 x 52 x 12.5 mm (3.98 x 2.05 x 0.49 in)',b'-',b'Dual SIM',b'TFT touchscreen',"b'2.4 inches, 17.8 cm2 (~34.0% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'",,"b'microSD, up to 8 GB'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'Auto call record Reject by SMS MP4/H.263 player MP3/WAV player',b'Black',,,,,,,,,,b'Removable Li-Ion 1100 mAh battery',,,,,,b'No',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.44 W/kg (head) \xc2\xa0 \xc2\xa0 0.73 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon ARR35',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-arr35.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,b'2014',b'Available',b'128 x 68 x 10.2 mm (5.04 x 2.68 x 0.40 in)',b'-',b'Dual SIM',b'TFT touchscreen',"b'3.5 inches, 36.5 cm2 (~41.9% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,"b'microSD, up to 8 GB'",,b'2 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'2.0',b'No',b'FM radio',b'microUSB',b'',b'Auto call record Reject by SMS MP4/H.263 player MP3/WAV player',"b'Black, White'",,,,,,b'LED flash',,,,b'Li-Ion 1200 mAh battery',,,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.66 W/kg (head) \xc2\xa0 \xc2\xa0 0.53 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon CT 7',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-ct7.jpg',b'No cellular connectivity',b'N/A',,,,b'2014',b'Available',b'192 x 110 x 14 mm (7.56 x 4.33 x 0.55 in)',b'-',b'No',b'Capacitive touchscreen',"b'7.0 inches, 139.5 cm2 (~66.0% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~133 ppi density)'",b'Android 4.0.3 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'8 GB, 1 GB RAM'",b'2 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 3000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.0',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White'",,,b'1.0 GHz',,,,,,,,,,,b'Up to 300 h',b'Up to 10 h',b'No',b'No',,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon CT-888',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-ct888.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',b'2014',b'Available',b'-',b'-',b'Mini-SIM',b'Capacitive touchscreen',"b'7.0 inches, 137.9 cm2'","b'600 x 1024 pixels, 16:9 ratio (~170 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'",b'2 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 3500 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'4.0',b'Yes',b'FM radio',b'microUSB 2.0',b'Accelerometer',,"b'Black, White'",,,b'Dual-core 1.2 GHz',,,,,,,,,,,b'Up to 300 h',b'Up to 10 h',,,,,,,,,,b'0.46 W/kg (head) \xc2\xa0 \xc2\xa0 0.52 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C820',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c820.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',b'2014',b'Available',b'210 x 131 x 10.5 mm (8.27 x 5.16 x 0.41 in)',b'-',b'Dual SIM',b'Capacitive touchscreen',"b'8.0 inches, 185.6 cm2 (~67.5% screen-to-body ratio)'","b'800 x 1280 pixels, 16:10 ratio (~189 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB'","b'4 GB, 512 MB RAM'",b'3.15 MP',b'Yes',b'1.3 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 4000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.1',b'Yes',b'FM radio',b'microUSB 2.0',b'Accelerometer',,"b'Black, Silver'",,,b'Dual-core 1.0 GHz',,,,,,,,,,,b'Up to 500 h',b'Up to 14 h',,,,,,,,,,b'0.41 W/kg (head) \xc2\xa0 \xc2\xa0 0.53 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C720',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c720.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',b'2014',b'Available',b'194.6 x 124 x 12.1 mm (7.66 x 4.88 x 0.48 in)',b'-',b'Micro-SIM',b'Capacitive touchscreen',"b'7.0 inches, 136.3 cm2 (~56.5% screen-to-body ratio)'","b'458 x 800 pixels, 16:9 ratio (~132 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'",b'3.15 MP',b'Yes',b'1.3 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 3000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.0',b'Yes',b'FM radio',b'microUSB 2.0',b'Accelerometer',,b'White',,,b'Dual-core 1.0 GHz',,,,,,,,,,,b'Up to 300 h',b'Up to 10 h',,,,,,,,,,b'0.41 W/kg (head) \xc2\xa0 \xc2\xa0 0.53 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon S1',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-s1.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2014, February'","b'Available. Released 2014, February'",b'144 x 71 x 8.9 mm (5.67 x 2.80 x 0.35 in)',b'137 g (4.83 oz)',b'Dual SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~67.4% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.2.1 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'16 GB, 1 GB RAM'","b'13 MP, AF'",b'Yes',b'8 MP',b'',b'Yes',b'Yes',b'Li-Ion 2300 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'Black',,,b'Quad-core 1.5 GHz',,,b'LED flash',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon A40',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a40.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2014, January'","b'Available. Released 2014, January'",b'126.2 x 64 x 10.8 mm (4.97 x 2.52 x 0.43 in)',b'126.5 (4.44 oz)',b'Dual SIM',b'TFT touchscreen',"b'4.0 inches, 45.5 cm2 (~56.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'",b'5 MP',b'Yes',,,b'Yes',b'Yes',b'VGA',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'2.0',b'Yes',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Li-Ion 1500 mAh battery',"b'White, Yellow, Blue'",,,b'Dual-core 1.3 GHz',,,,,,,,,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,
b'celkon',b'Celkon AR50',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-ar50.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2013, December. Released 2013, December'",b'Discontinued',b'144.3 x 73.4 x 9.8 mm (5.68 x 2.89 x 0.39 in)',b'140 g (4.94 oz)',b'Dual SIM',b'TFT touchscreen',"b'5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~220 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'",b'5 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Li-Ion 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'3.0, A2DP'",b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'White',,,b'Dual-core 1.2 GHz',,,,,,,,b'About 60 EUR',,,,,,,,,,,,,,b'0.85 W/kg (head) \xc2\xa0 \xc2\xa0 0.93 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon AR40',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-ar40.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2013, December. Released 2013, December'",b'Discontinued',b'126.2 x 64 x 10.8 mm (4.97 x 2.52 x 0.43 in)',b'126.5 (4.44 oz)',b'Dual SIM',b'TFT touchscreen',"b'4.0 inches, 45.5 cm2 (~56.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'",b'3.15 MP',b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Li-Ion 1500 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'",b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',,b'Yellow',,,b'Dual-core 1.3 GHz',,,,,,,,,,,,,,,,,,,,,,b'0.69 W/kg (head) \xc2\xa0 \xc2\xa0 0.71 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon AR45',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-ar45.jpg',b'GSM / HSPA',b'GSM 900 / 1800 - SIM 1 & SIM 2',b'HSDPA 2100 - SIM 1 & SIM 2',,b'HSPA',"b'2013, October. Released 2013, October'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'4.5 inches, 64.9 cm2'",b'960 x 854 pixels (~286 ppi density)',b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'",b'5 MP',b'Yes',b'1.3 MP',b'',b'Yes',b'Yes',b'Li-Ion 2000 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',b'No',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'White',,b'Mediatek MT6572 (28 nm)',b'Dual-core 1.2 GHz Cortex-A7',b'Mali-400',,,,,,,b'About 90 EUR',,,,,,,,,,,,,,b'0.74 W/kg (head) \xc2\xa0 \xc2\xa0 0.68 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon A15',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-a15.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, October. Released 2013, October'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'3.5 inches, 36.5 cm2'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.2.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'512 MB, 256 MB RAM'",b'3.15 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Li-Ion 1400 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',b'No',b'FM radio',b'microUSB 2.0',b'Accelerometer',,b'White',,,b'Dual-core 1.0 GHz',,,,,,,,b'About 50 EUR',,,,,b'Class 12',b'Yes',,,,,,,,b'0.68 W/kg (head) \xc2\xa0 \xc2\xa0 0.60 W/kg (body)',,,,,,,,,,,,,,,
b'celkon',b'Celkon C7045',b'https://cdn2.gsmarena.com/vv/bigpic/celkon-c7045.jpg',b'GSM',b'GSM 900 / 1800 - SIM 1 & SIM 2',,,,"b'2013, September. Released 2013, September'",b'Discontinued',b'-',b'-',b'Dual SIM (Mini-SIM)',b'TFT touchscreen',"b'3.5 inches, 36.5 cm2'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",,"b'microSD, up to 16 GB (dedicated slot)'",,b'1.3 MP',b'Yes',,,b'Yes',b'Yes',b'No',b'No',b'Yes',b'No',b'FM radio',b'Proprietary',b'',b'Auto call record Reject by SMS MP4/H.263 player MP3/WAV player',b'Black',,,,,,,,,,b'Removable Li-Ion 1200 mAh battery',b'About 30 EUR',,,,,b'Yes',b'No',,,b'Yes',b'Yes',b'SMS',b'Yes',b'No',b'0.59 W/kg (head) \xc2\xa0 \xc2\xa0 0.40 W/kg (body)',,,,,,,,,,,,,,,
